Titel	Re­gister­typ	Re­gister	Divi­sions­faktor	Ein­heit	Vari­ablen­größe	Mindest­wert	Höchst­wert	Stan­dard­wert	
id:12700	MODBUS_HOLDING_REGISTER	3960	1		u32	0	0	0
id:12701	MODBUS_HOLDING_REGISTER	3962	1		u32	0	0	0
id:12702	MODBUS_HOLDING_REGISTER	3964	1		u32	0	0	0
id:12703	MODBUS_HOLDING_REGISTER	3966	1		u32	0	0	0
id:12704	MODBUS_HOLDING_REGISTER	3968	1		u32	0	0	0
id:12705	MODBUS_HOLDING_REGISTER	3970	1		u32	0	0	0
id:12706	MODBUS_HOLDING_REGISTER	3972	1		u32	0	0	0
id:12707	MODBUS_HOLDING_REGISTER	3974	1		u32	0	0	0
id:12708	MODBUS_HOLDING_REGISTER	3976	1		u32	0	0	0
id:12709	MODBUS_HOLDING_REGISTER	3978	1		u32	0	0	0
id:12710	MODBUS_HOLDING_REGISTER	3980	1		u32	0	0	0
id:12711	MODBUS_HOLDING_REGISTER	3982	1		u32	0	0	0
id:12712	MODBUS_HOLDING_REGISTER	3984	1		u32	0	0	0
id:12801	MODBUS_HOLDING_REGISTER	2505	10	°C	s32	50	350	200
id:12802	MODBUS_HOLDING_REGISTER	2507	10	°C	s32	50	350	200
id:12803	MODBUS_HOLDING_REGISTER	2509	10	°C	s32	50	350	200
id:12804	MODBUS_HOLDING_REGISTER	2511	10	°C	s32	50	350	200
id:12805	MODBUS_HOLDING_REGISTER	2513	10	°C	s32	50	350	200
id:12806	MODBUS_HOLDING_REGISTER	2515	10	°C	s32	50	350	200
id:12807	MODBUS_HOLDING_REGISTER	2517	10	°C	s32	50	350	200
id:12808	MODBUS_HOLDING_REGISTER	2519	10	°C	s32	50	350	200
id:12809	MODBUS_HOLDING_REGISTER	2521	10	°C	s32	50	350	200
id:12810	MODBUS_HOLDING_REGISTER	2523	10	°C	s32	50	350	200
id:12811	MODBUS_HOLDING_REGISTER	2525	10	°C	s32	50	350	200
id:12812	MODBUS_HOLDING_REGISTER	2527	10	°C	s32	50	350	200
id:12813	MODBUS_HOLDING_REGISTER	2529	10	°C	s32	50	350	200
id:12814	MODBUS_HOLDING_REGISTER	2531	10	°C	s32	50	350	200
id:12815	MODBUS_HOLDING_REGISTER	2533	10	°C	s32	50	350	200
id:12816	MODBUS_HOLDING_REGISTER	2535	10	°C	s32	50	350	200
id:12817	MODBUS_HOLDING_REGISTER	2537	10	°C	s32	50	350	200
id:12818	MODBUS_HOLDING_REGISTER	2539	10	°C	s32	50	350	200
id:12819	MODBUS_HOLDING_REGISTER	2541	10	°C	s32	50	350	200
id:12820	MODBUS_HOLDING_REGISTER	2543	10	°C	s32	50	350	200
id:12821	MODBUS_HOLDING_REGISTER	2545	10	°C	s32	50	350	200
id:12822	MODBUS_HOLDING_REGISTER	2547	10	°C	s32	50	350	200
id:12823	MODBUS_HOLDING_REGISTER	2549	10	°C	s32	50	350	200
id:12824	MODBUS_HOLDING_REGISTER	2551	10	°C	s32	50	350	200
id:12825	MODBUS_HOLDING_REGISTER	2553	10	°C	s32	50	350	200
id:12826	MODBUS_HOLDING_REGISTER	2555	10	°C	s32	50	350	200
id:12827	MODBUS_HOLDING_REGISTER	2557	10	°C	s32	50	350	200
id:12828	MODBUS_HOLDING_REGISTER	2559	10	°C	s32	50	350	200
id:12829	MODBUS_HOLDING_REGISTER	2561	10	°C	s32	50	350	200
id:12830	MODBUS_HOLDING_REGISTER	2563	10	°C	s32	50	350	200
id:12831	MODBUS_HOLDING_REGISTER	2565	10	°C	s32	50	350	200
id:12832	MODBUS_HOLDING_REGISTER	2567	10	°C	s32	50	350	200
id:12833	MODBUS_HOLDING_REGISTER	2569	10	°C	s32	50	350	200
id:12834	MODBUS_HOLDING_REGISTER	2571	10	°C	s32	50	350	200
id:12835	MODBUS_HOLDING_REGISTER	2573	10	°C	s32	50	350	200
id:12836	MODBUS_HOLDING_REGISTER	2575	10	°C	s32	50	350	200
id:12837	MODBUS_HOLDING_REGISTER	2577	10	°C	s32	50	350	200
id:12838	MODBUS_HOLDING_REGISTER	2579	10	°C	s32	50	350	200
id:12839	MODBUS_HOLDING_REGISTER	2581	10	°C	s32	50	350	200
id:12840	MODBUS_HOLDING_REGISTER	2583	10	°C	s32	50	350	200
id:12841	MODBUS_HOLDING_REGISTER	2585	10	°C	s32	50	350	250
id:12842	MODBUS_HOLDING_REGISTER	2587	10	°C	s32	50	350	250
id:12843	MODBUS_HOLDING_REGISTER	2589	10	°C	s32	50	350	250
id:12844	MODBUS_HOLDING_REGISTER	2591	10	°C	s32	50	350	250
id:12845	MODBUS_HOLDING_REGISTER	2593	10	°C	s32	50	350	250
id:12846	MODBUS_HOLDING_REGISTER	2595	10	°C	s32	50	350	250
id:12847	MODBUS_HOLDING_REGISTER	2597	10	°C	s32	50	350	250
id:12848	MODBUS_HOLDING_REGISTER	2599	10	°C	s32	50	350	250
id:12849	MODBUS_HOLDING_REGISTER	2601	10	°C	s32	50	350	250
id:12850	MODBUS_HOLDING_REGISTER	2603	10	°C	s32	50	350	250
id:12851	MODBUS_HOLDING_REGISTER	2605	10	°C	s32	50	350	250
id:12852	MODBUS_HOLDING_REGISTER	2607	10	°C	s32	50	350	250
id:12853	MODBUS_HOLDING_REGISTER	2609	10	°C	s32	50	350	250
id:12854	MODBUS_HOLDING_REGISTER	2611	10	°C	s32	50	350	250
id:12855	MODBUS_HOLDING_REGISTER	2613	10	°C	s32	50	350	250
id:12856	MODBUS_HOLDING_REGISTER	2615	10	°C	s32	50	350	250
id:12857	MODBUS_HOLDING_REGISTER	2617	10	°C	s32	50	350	250
id:12858	MODBUS_HOLDING_REGISTER	2619	10	°C	s32	50	350	250
id:12859	MODBUS_HOLDING_REGISTER	2621	10	°C	s32	50	350	250
id:12860	MODBUS_HOLDING_REGISTER	2623	10	°C	s32	50	350	250
id:12861	MODBUS_HOLDING_REGISTER	2625	10	°C	s32	50	350	250
id:12862	MODBUS_HOLDING_REGISTER	2627	10	°C	s32	50	350	250
id:12863	MODBUS_HOLDING_REGISTER	2629	10	°C	s32	50	350	250
id:12864	MODBUS_HOLDING_REGISTER	2631	10	°C	s32	50	350	250
id:12865	MODBUS_HOLDING_REGISTER	2633	10	°C	s32	50	350	250
id:12866	MODBUS_HOLDING_REGISTER	2635	10	°C	s32	50	350	250
id:12867	MODBUS_HOLDING_REGISTER	2637	10	°C	s32	50	350	250
id:12868	MODBUS_HOLDING_REGISTER	2639	10	°C	s32	50	350	250
id:12869	MODBUS_HOLDING_REGISTER	2641	10	°C	s32	50	350	250
id:12870	MODBUS_HOLDING_REGISTER	2643	10	°C	s32	50	350	250
id:12871	MODBUS_HOLDING_REGISTER	2645	10	°C	s32	50	350	250
id:12872	MODBUS_HOLDING_REGISTER	2647	10	°C	s32	50	350	250
id:12873	MODBUS_HOLDING_REGISTER	2649	10	°C	s32	50	350	250
id:12874	MODBUS_HOLDING_REGISTER	2651	10	°C	s32	50	350	250
id:12875	MODBUS_HOLDING_REGISTER	2653	10	°C	s32	50	350	250
id:12876	MODBUS_HOLDING_REGISTER	2655	10	°C	s32	50	350	250
id:12877	MODBUS_HOLDING_REGISTER	2657	10	°C	s32	50	350	250
id:12878	MODBUS_HOLDING_REGISTER	2659	10	°C	s32	50	350	250
id:12879	MODBUS_HOLDING_REGISTER	2661	10	°C	s32	50	350	250
id:12880	MODBUS_HOLDING_REGISTER	2663	10	°C	s32	50	350	250
id:13796	MODBUS_INPUT_REGISTER	2243	1		u8	0	0	0
id:13797	MODBUS_INPUT_REGISTER	2244	1		u8	0	0	0
id:13798	MODBUS_INPUT_REGISTER	2245	1		u8	0	0	0
id:13799	MODBUS_INPUT_REGISTER	2246	1		u8	0	0	0
id:13800	MODBUS_INPUT_REGISTER	2247	1		u8	0	0	0
id:13801	MODBUS_INPUT_REGISTER	2248	1		u8	0	0	0
id:13802	MODBUS_INPUT_REGISTER	2249	1		u8	0	0	0
id:13803	MODBUS_INPUT_REGISTER	2250	1		u8	0	0	0
Offset Kühlung (EME20)	MODBUS_HOLDING_REGISTER	2667	1		s8	-10	0	-1
Offset Heizung  (EME20)	MODBUS_HOLDING_REGISTER	2668	1		u8	0	10	1
Offset Pool  (EME20)	MODBUS_HOLDING_REGISTER	2669	1	°C	u8	0	10	10
Kühlung (EME20)	MODBUS_HOLDING_REGISTER	2666	1		u8	0	1	0
AUX  (EME20)	MODBUS_HOLDING_REGISTER	2675	1		u8	0	1	0
id:14052	MODBUS_HOLDING_REGISTER	2670	1	kW	u32	1	999	1
id:14061	MODBUS_HOLDING_REGISTER	2672	1		u8	0	1	0
Temperatur Überlastung Pool	MODBUS_HOLDING_REGISTER	0	1	°C	u8	1	50	1
EME20 API	MODBUS_HOLDING_REGISTER	2107	1		u8	0	1	0
EME20 API Eigenverbrauch einbeziehen	MODBUS_HOLDING_REGISTER	2108	1		u8	0	1	0
EME20 API Verfügbare Leistung	MODBUS_HOLDING_REGISTER	2109	1		u16	0	65535	0
Externe Justierung Input Haupteinheit (ECS1)	MODBUS_HOLDING_REGISTER	2111	1		u8	0	1	0
Externe Justierung Input (ECS2)	MODBUS_HOLDING_REGISTER	2112	1		u8	0	1	0
Externe Justierung Input (ECS3)	MODBUS_HOLDING_REGISTER	2113	1		u8	0	1	0
Externe Justierung Input (ECS4)	MODBUS_HOLDING_REGISTER	2114	1		u8	0	1	0
Externe Justierung Input (ECS5)	MODBUS_HOLDING_REGISTER	2115	1		u8	0	1	0
Externe Justierung Input (ECS6)	MODBUS_HOLDING_REGISTER	2116	1		u8	0	1	0
Externe Justierung Input (ECS7)	MODBUS_HOLDING_REGISTER	2117	1		u8	0	1	0
Externe Justierung Input (ECS8)	MODBUS_HOLDING_REGISTER	2118	1		u8	0	1	0
Zone 1 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2119	1		u8	0	1	0
Zone 2 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2120	1		u8	0	1	0
Zone 3 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2121	1		u8	0	1	0
Zone 4 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2122	1		u8	0	1	0
Zone 5 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2123	1		u8	0	1	0
Zone 6 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2124	1		u8	0	1	0
Zone 7 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2125	1		u8	0	1	0
Zone 8 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2126	1		u8	0	1	0
Zone 9 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2127	1		u8	0	1	0
Zone 10 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2128	1		u8	0	1	0
Zone 11 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2129	1		u8	0	1	0
Zone 12 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2130	1		u8	0	1	0
Zone 13 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2131	1		u8	0	1	0
Zone 14 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2132	1		u8	0	1	0
Zone 15 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2133	1		u8	0	1	0
Zone 16 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2134	1		u8	0	1	0
Zone 17 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2135	1		u8	0	1	0
Zone 18 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2136	1		u8	0	1	0
Zone 19 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2137	1		u8	0	1	0
Zone 20 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2138	1		u8	0	1	0
Zone 21 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2139	1		u8	0	1	0
Zone 22 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2140	1		u8	0	1	0
Zone 23 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2141	1		u8	0	1	0
Zone 24 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2142	1		u8	0	1	0
Zone 25 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2143	1		u8	0	1	0
Zone 26 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2144	1		u8	0	1	0
Zone 27 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2145	1		u8	0	1	0
Zone 28 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2146	1		u8	0	1	0
Zone 29 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2147	1		u8	0	1	0
Zone 30 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2148	1		u8	0	1	0
Zone 31 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2149	1		u8	0	1	0
Zone 32 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2150	1		u8	0	1	0
Zone 33 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2151	1		u8	0	1	0
Zone 34 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2152	1		u8	0	1	0
Zone 35 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2153	1		u8	0	1	0
Zone 36 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2154	1		u8	0	1	0
Zone 37 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2155	1		u8	0	1	0
Zone 38 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2156	1		u8	0	1	0
Zone 39 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2157	1		u8	0	1	0
Zone 40 beeinflusst durch ECS1	MODBUS_HOLDING_REGISTER	2158	1		u8	0	1	0
Zone 1 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2159	1		u8	0	1	0
Zone 2 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2160	1		u8	0	1	0
Zone 3 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2161	1		u8	0	1	0
Zone 4 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2162	1		u8	0	1	0
Zone 5 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2163	1		u8	0	1	0
Zone 6 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2164	1		u8	0	1	0
Zone 7 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2165	1		u8	0	1	0
Zone 8 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2166	1		u8	0	1	0
Zone 9 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2167	1		u8	0	1	0
Zone 10 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2168	1		u8	0	1	0
Zone 11 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2169	1		u8	0	1	0
Zone 12 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2170	1		u8	0	1	0
Zone 13 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2171	1		u8	0	1	0
Zone 14 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2172	1		u8	0	1	0
Zone 15 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2173	1		u8	0	1	0
Zone 16 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2174	1		u8	0	1	0
Zone 17 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2175	1		u8	0	1	0
Zone 18 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2176	1		u8	0	1	0
Zone 19 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2177	1		u8	0	1	0
Zone 20 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2178	1		u8	0	1	0
Zone 21 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2179	1		u8	0	1	0
Zone 22 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2180	1		u8	0	1	0
Zone 23 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2181	1		u8	0	1	0
Zone 24 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2182	1		u8	0	1	0
Zone 25 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2183	1		u8	0	1	0
Zone 26 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2184	1		u8	0	1	0
Zone 27 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2185	1		u8	0	1	0
Zone 28 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2186	1		u8	0	1	0
Zone 29 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2187	1		u8	0	1	0
Zone 30 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2188	1		u8	0	1	0
Zone 31 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2189	1		u8	0	1	0
Zone 32 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2190	1		u8	0	1	0
Zone 33 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2191	1		u8	0	1	0
Zone 34 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2192	1		u8	0	1	0
Zone 35 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2193	1		u8	0	1	0
Zone 36 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2194	1		u8	0	1	0
Zone 37 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2195	1		u8	0	1	0
Zone 38 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2196	1		u8	0	1	0
Zone 39 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2197	1		u8	0	1	0
Zone 40 beeinflusst durch ECS2	MODBUS_HOLDING_REGISTER	2198	1		u8	0	1	0
Input an ECS1 beeinflusst ECS1	MODBUS_HOLDING_REGISTER	2439	1		u8	0	1	0
Input an ECS1 beeinflusst ECS2	MODBUS_HOLDING_REGISTER	2440	1		u8	0	1	0
Input an ECS1 beeinflusst ECS3	MODBUS_HOLDING_REGISTER	2441	1		u8	0	1	0
Input an ECS1 beeinflusst ECS4	MODBUS_HOLDING_REGISTER	2442	1		u8	0	1	0
Input an ECS1 beeinflusst ECS5	MODBUS_HOLDING_REGISTER	2443	1		u8	0	1	0
Input an ECS1 beeinflusst ECS6	MODBUS_HOLDING_REGISTER	2444	1		u8	0	1	0
Input an ECS1 beeinflusst ECS7	MODBUS_HOLDING_REGISTER	2445	1		u8	0	1	0
Input an ECS1 beeinflusst ECS8	MODBUS_HOLDING_REGISTER	2446	1		u8	0	1	0
Input an ECS2 beeinflusst ECS1	MODBUS_HOLDING_REGISTER	2447	1		u8	0	1	0
Input an ECS2 beeinflusst ECS2	MODBUS_HOLDING_REGISTER	2448	1		u8	0	1	0
Input an ECS2 beeinflusst ECS3	MODBUS_HOLDING_REGISTER	2449	1		u8	0	1	0
Input an ECS2 beeinflusst ECS4	MODBUS_HOLDING_REGISTER	2450	1		u8	0	1	0
Input an ECS2 beeinflusst ECS5	MODBUS_HOLDING_REGISTER	2451	1		u8	0	1	0
Input an ECS2 beeinflusst ECS6	MODBUS_HOLDING_REGISTER	2452	1		u8	0	1	0
Input an ECS2 beeinflusst ECS7	MODBUS_HOLDING_REGISTER	2453	1		u8	0	1	0
Input an ECS2 beeinflusst ECS8	MODBUS_HOLDING_REGISTER	2454	1		u8	0	1	0
Externe Einstellung für Justierung migriert	MODBUS_HOLDING_REGISTER	2503	1		u8	0	1	0
Version Inverter (EB101)	MODBUS_INPUT_REGISTER	2147	1		u8	0	0	0
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2676	1		u8	1	24	3
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2677	1		u8	1	24	3
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2678	1		u8	1	24	3
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2679	1		u8	1	24	3
id:21077	MODBUS_HOLDING_REGISTER	3020	1		u8	0	0	0
id:21078	MODBUS_HOLDING_REGISTER	3021	1		u8	0	0	0
id:21079	MODBUS_HOLDING_REGISTER	3022	1		u8	0	0	0
id:21080	MODBUS_HOLDING_REGISTER	3023	1		u8	0	0	0
id:21081	MODBUS_HOLDING_REGISTER	3024	1		u8	0	0	0
id:21082	MODBUS_HOLDING_REGISTER	3025	1		u8	0	0	0
id:21083	MODBUS_HOLDING_REGISTER	3026	1		u8	0	0	0
id:21084	MODBUS_HOLDING_REGISTER	3027	1		u8	0	0	0
id:21189	MODBUS_INPUT_REGISTER	2726	1		u16	0	0	0
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2700	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2701	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2702	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2703	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2704	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2705	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2706	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2707	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2708	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2709	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2710	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2711	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2712	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2713	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2714	1	h	u8	1	24	4
Rückstellzeit Ventilator 4	MODBUS_HOLDING_REGISTER	2715	1	h	u8	1	24	4
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2728	1		u8	1	24	3
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2729	1		u8	1	24	3
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2730	1		u8	1	24	3
Zeit zwischen Filterwechsel	MODBUS_HOLDING_REGISTER	2731	1		u8	1	24	3
AUX von Modbus	MODBUS_HOLDING_REGISTER	2740	1		u8	0	68	0
AUX von Modbus	MODBUS_HOLDING_REGISTER	2741	1		s16	0	0	0
Heat pump test - Silent mode (EB101/EB102)	MODBUS_HOLDING_REGISTER	5101	1		u8	0	1	0
Letzte Enteisung Wärmepumpe 1	MODBUS_INPUT_REGISTER	2158	1		u8	0	255	255
ERS 2	MODBUS_HOLDING_REGISTER	2820	1		u8	0	1	0
ERS 3	MODBUS_HOLDING_REGISTER	2821	1		u8	0	1	0
ERS 4	MODBUS_HOLDING_REGISTER	2822	1		u8	0	1	0
ERS 4	MODBUS_HOLDING_REGISTER	2823	1		u8	0	1	0
ERS 4	MODBUS_HOLDING_REGISTER	2824	1		u8	0	1	1
ERS 4	MODBUS_HOLDING_REGISTER	2825	1		u8	0	1	1
ERS 4	MODBUS_HOLDING_REGISTER	2826	1		u8	0	1	1
ERS 4	MODBUS_HOLDING_REGISTER	2827	1		u8	0	1	1
Min. Fortlufttemp. (ERS 4)	MODBUS_HOLDING_REGISTER	2857	1	°C	u8	0	10	3
Min. Fortlufttemp. (ERS 4)	MODBUS_HOLDING_REGISTER	2858	1	°C	u8	0	10	3
Min. Fortlufttemp. (ERS 4)	MODBUS_HOLDING_REGISTER	2859	1	°C	u8	0	10	3
Min. Fortlufttemp. (ERS 4)	MODBUS_HOLDING_REGISTER	2860	1	°C	u8	0	10	3
Blockierung Maßnahmen (ERS 4)	MODBUS_HOLDING_REGISTER	2828	1		u8	0	2	2
Blockierung Maßnahmen (ERS 4)	MODBUS_HOLDING_REGISTER	2829	1		u8	0	2	2
Blockierung Maßnahmen (ERS 4)	MODBUS_HOLDING_REGISTER	2830	1		u8	0	2	2
Blockierung Maßnahmen (ERS 4)	MODBUS_HOLDING_REGISTER	2831	1		u8	0	2	2
id:23145	MODBUS_HOLDING_REGISTER	2921	1		u8	0	1	0
id:23146	MODBUS_HOLDING_REGISTER	2922	1		u8	0	1	0
id:23147	MODBUS_HOLDING_REGISTER	2923	1		u8	0	1	0
id:23148	MODBUS_HOLDING_REGISTER	2924	1		u8	0	1	0
id:23149	MODBUS_HOLDING_REGISTER	2836	10	°C	s16	-200	410	190
id:23150	MODBUS_HOLDING_REGISTER	2837	10	°C	s16	-200	410	190
id:23151	MODBUS_HOLDING_REGISTER	2838	10	°C	s16	-200	410	190
id:23152	MODBUS_HOLDING_REGISTER	2839	10	°C	s16	-200	410	190
id:23153	MODBUS_HOLDING_REGISTER	2832	10	°C	s16	30	100	30
id:23154	MODBUS_HOLDING_REGISTER	2833	10	°C	s16	30	100	30
id:23155	MODBUS_HOLDING_REGISTER	2834	10	°C	s16	30	100	30
id:23156	MODBUS_HOLDING_REGISTER	2835	10	°C	s16	30	100	30
Ventilatormodus 5	MODBUS_INPUT_REGISTER	2168	1	%	u8	0	0	0
Ventilatormodus 6	MODBUS_INPUT_REGISTER	2169	1	%	u8	0	0	0
Ventilatormodus 7	MODBUS_INPUT_REGISTER	2170	1	%	u8	0	0	0
Ventilatormodus 8	MODBUS_INPUT_REGISTER	2171	1	%	u8	0	0	0
Disable emergency restart GP1	MODBUS_HOLDING_REGISTER	5392	1		u8	0	1	0
Disable emergency restart GP1	MODBUS_HOLDING_REGISTER	5025	1		u8	0	1	0
Modbus external control	MODBUS_HOLDING_REGISTER	5008	1		u8	0	1	0
id:24484	MODBUS_HOLDING_REGISTER	5009	10	°C	s16	50	800	450
id:24485	MODBUS_HOLDING_REGISTER	5010	10	°C	s16	50	800	450
id:24486	MODBUS_HOLDING_REGISTER	5011	10	°C	s16	50	800	450
id:24487	MODBUS_HOLDING_REGISTER	5012	10	°C	s16	50	800	450
id:24488	MODBUS_HOLDING_REGISTER	5013	10	°C	s16	50	800	450
id:24489	MODBUS_HOLDING_REGISTER	5014	10	°C	s16	50	800	450
id:24490	MODBUS_HOLDING_REGISTER	5015	10	°C	s16	50	800	450
id:24491	MODBUS_HOLDING_REGISTER	5016	10	°C	s16	50	800	450
id:24492	MODBUS_HOLDING_REGISTER	5017	10	°C	s16	-50	300	250
id:24493	MODBUS_HOLDING_REGISTER	5018	10	°C	s16	-50	300	250
id:24494	MODBUS_HOLDING_REGISTER	5019	10	°C	s16	-50	300	250
id:24495	MODBUS_HOLDING_REGISTER	5020	10	°C	s16	-50	300	250
id:24496	MODBUS_HOLDING_REGISTER	5021	10	°C	s16	-50	300	250
id:24497	MODBUS_HOLDING_REGISTER	5022	10	°C	s16	-50	300	250
id:24498	MODBUS_HOLDING_REGISTER	5023	10	°C	s16	-50	300	250
id:24499	MODBUS_HOLDING_REGISTER	5024	10	°C	s16	-50	300	250
id:24681	MODBUS_HOLDING_REGISTER	5056	1		u8	0	1	0
id:24682	MODBUS_HOLDING_REGISTER	5057	1		u8	0	1	0
id:24683	MODBUS_HOLDING_REGISTER	5058	1		u8	0	255	0
id:24684	MODBUS_HOLDING_REGISTER	5059	1		u8	0	1	0
Relay status	MODBUS_INPUT_REGISTER	0	1		u8	0	0	0
id:24969	MODBUS_HOLDING_REGISTER	5060	1		u8	0	1	0
